ticks;sheep_plasticity;wolf_plasticity;cost_plasticity_sheep;cost_plasticity_wolf;sheep_gain_from_food;wolf_gain_from_food;sheep_reproduce;wolf_reproduce;grass_regrowth_time;model-version;replicate-number;Richness;Shannon;Evenness;AbRelPgre;AbRelPvio;AbRelPgray;AbRelPsky;AbRelSone;AbRelSthree;AbRelSfou;AbRelWone;AbRelWtwo;AbRelWfour;abto-patchesgreen;abto-patchesviolet;abto-patchesgray;ab-to-patchessky;abto-sheepone;abu-to-sheepthree;ab-to-sheepfour;ab-to-wolvesone;abto-wolvestwo;abto-wolvesfour;abundance-total
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;59;9;1,463596946;0,666111676;0,568463074;0,073852295;0,051497006;0,094211577;0;0,055888224;0,037125749;0,009580838;0,108582834;0,000798403;1424;185;129;236;0;140;93;24;272;2;2505
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;59;4;1,038348578;0,749010172;0,529636711;0,009560229;0;0,164435946;0;0;0,296367113;0;0;0;277;5;0;86;0;0;155;0;0;0;523
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;60;10;1,843949812;0,800817228;0,206041828;0,259101472;0,063129357;0,04066615;0,002711077;0,140588691;0,026336174;0,02207591;0,226568552;0,01278079;532;669;163;105;7;363;68;57;585;33;2582
889;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;60;4;0,948866889;0,684462778;0,659539474;0,217105263;0,069078947;0,054276316;0;0;0;0;0;0;401;132;42;33;0;0;0;0;0;0;608
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;61;9;1,766230791;0,803846275;0,256666667;0,00625;0,219166667;0,167916667;0;0,00375;0,130416667;0,060833333;0,15375;0,00125;616;15;526;403;0;9;313;146;369;3;2400
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;61;4;1,17193884;0,845375176;0,539923954;0;0,161596958;0,091254753;0;0;0,207224335;0;0;0;284;0;85;48;0;0;109;0;0;0;526
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;62;9;1,829900015;0,832823387;0,251320755;0,152075472;0,206415094;0,022264151;0;0,126792453;0,017358491;0,033584906;0,18490566;0,005283019;666;403;547;59;0;336;46;89;490;14;2650
862;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;62;4;1,08446503;0,782276161;0,520210896;0,159929701;0,295254833;0,024604569;0;0;0;0;0;0;296;91;168;14;0;0;0;0;0;0;569
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;63;9;1,532267653;0,697365062;0,453652285;0,033319094;0,016232379;0,032037591;0;0,006407518;0,203331909;0,172575822;0,077744554;0,004698847;1062;78;38;75;0;15;476;404;182;11;2341
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;63;4;0,945699083;0,682177689;0,578528827;0;0,02584493;0,059642147;0;0;0,335984095;0;0;0;291;0;13;30;0;0;169;0;0;0;503
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;64;8;1,878552812;0,903392942;0,065819337;0,153881071;0,070812528;0,208806173;0;0,112119837;0,167952792;0;0,21697685;0,003631412;145;339;156;460;0;247;370;0;478;8;2203
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;64;5;1,43459725;0,891365389;0,356870229;0,188931298;0,038167939;0,135496183;0;0;0,280534351;0;0;0;187;99;20;71;0;0;147;0;0;0;524
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;65;9;2,015199179;0,917156671;0,135611907;0,084527747;0,084527747;0,082690187;0,284454245;0,021315693;0,123116501;0,054391768;0;0,129364204;369;230;230;225;774;58;335;148;0;352;2721
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;65;5;1,228875631;0,76354336;0,022;0,166;0,442;0,036;0;0;0,334;0;0;0;11;83;221;18;0;0;167;0;0;0;500
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;66;7;1,443863293;0,741998953;0,400610288;0,023975588;0,043591979;0,049694856;0;0;0,244115083;0,234960767;0,003051439;0;919;55;100;114;0;0;560;539;7;0;2294
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;66;4;1,079691464;0,77883276;0,571125265;0;0,040339703;0,159235669;0;0;0,229299363;0;0;0;269;0;19;75;0;0;108;0;0;0;471
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;67;10;2,007277609;0,871749589;0,140591966;0,197322058;0,106765328;0,134249471;0,238195913;0,041578576;0,037350247;0,000704722;0,035588443;0,067653277;399;560;303;381;676;118;106;2;101;192;2838
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;67;5;1,356596902;0,842901047;0,104508197;0,454918033;0,114754098;0,055327869;0;0;0,270491803;0;0;0;51;222;56;27;0;0;132;0;0;0;488
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;68;6;1,523711729;0,850399708;0,041274659;0,13292868;0,145068285;0,211836115;0;0;0,050379363;0,418512898;0;0;136;438;478;698;0;0;166;1379;0;0;3295
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;68;4;1,141111282;0,823137794;0,148148148;0;0,055555556;0,516460905;0;0;0,279835391;0;0;0;72;0;27;251;0;0;136;0;0;0;486
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;69;10;2,104139812;0,913816309;0,054260604;0,223538403;0,152464654;0,055024838;0,055789071;0,105464272;0,082919373;0,16048911;0,103935804;0,006113871;142;585;399;144;146;276;217;420;272;16;2617
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;69;4;1,350867079;0,974444618;0,317073171;0,30956848;0,210131332;0;0;0;0,163227017;0;0;0;169;165;112;0;0;0;87;0;0;0;533
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;70;10;1,994716928;0,866294555;0,01062417;0,271359008;0,115537849;0,149181054;0,002656042;0,058875609;0,168216025;0,083665339;0,056219566;0,083665339;24;613;261;337;6;133;380;189;127;189;2259
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;70;5;1,389359905;0,863257846;0,209764919;0,466546112;0,119349005;0,065099458;0;0;0,139240506;0;0;0;116;258;66;36;0;0;77;0;0;0;553
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;71;6;1,423273264;0,794343933;0,433639947;0;0,090670171;0,055190539;0;0;0,181340342;0;0,232150679;0,007008322;990;0;207;126;0;0;414;0;530;16;2283
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;71;4;1,339754876;0,966428858;0,367424242;0;0,15719697;0,259469697;0;0;0,215909091;0;0;0;194;0;83;137;0;0;114;0;0;0;528
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;72;9;1,801193132;0,819758322;0,02937365;0,033693305;0,032397408;0,295896328;0;0,323974082;0,049676026;0,081209503;0,084665227;0,069114471;68;78;75;685;0;750;115;188;196;160;2315
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;72;5;0,965686193;0,600014568;0,200972447;0,035656402;0,068071313;0,675850891;0;0,019448947;0;0;0;0;124;22;42;417;0;12;0;0;0;0;617
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;73;10;2,107854036;0,915429377;0,09207065;0,083051484;0,227733935;0,102968809;0,172115746;0,020668921;0,124389327;0,081172492;0,081924089;0,013904547;245;221;606;274;458;55;331;216;218;37;2661
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;73;5;1,033069321;0,641882059;0,027600849;0,044585987;0,598726115;0,040339703;0;0;0,288747346;0;0;0;13;21;282;19;0;0;136;0;0;0;471
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;74;9;1,739306935;0,7915927;0,345729465;0,06456886;0,036371067;0,058438905;0;0,273395995;0,068655497;0,120147119;0,031875766;0,000817327;846;158;89;143;0;669;168;294;78;2;2447
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;74;5;1,529309524;0,950213433;0,32518797;0,167293233;0,086466165;0,186090226;0;0;0,234962406;0;0;0;173;89;46;99;0;0;125;0;0;0;532
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;75;10;1,951039011;0,847325476;0,045204901;0,084495142;0,207858048;0,030840727;0,000844951;0,299535277;0,076468103;0,129277567;0,08365019;0,041825095;107;200;492;73;2;709;181;306;198;99;2367
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;75;5;1,518684633;0,943611817;0,253308129;0,238185255;0,253308129;0,054820416;0;0;0,200378072;0;0;0;134;126;134;29;0;0;106;0;0;0;529
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;76;6;1,368642429;0,763853884;0,471313217;0,051848704;0,025499363;0,03399915;0;0;0,189120272;0,228219295;0;0;1109;122;60;80;0;0;445;537;0;0;2353
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;76;4;1,297906188;0,93624141;0,331950207;0,112033195;0;0,195020747;0;0;0,360995851;0;0;0;160;54;0;94;0;0;174;0;0;0;482
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;77;10;1,916335624;0,832253987;0,176767677;0,23989899;0,051587302;0,050505051;0,273809524;0,055555556;0,045093795;0,018759019;0,082611833;0,005411255;490;665;143;140;759;154;125;52;229;15;2772
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;77;5;1,45370297;0,90323644;0,192534381;0,398821218;0,21611002;0,062868369;0;0;0,129666012;0;0;0;98;203;110;32;0;0;66;0;0;0;509
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;78;7;1,647955635;0,846881669;0,345545379;0,112406328;0,033721898;0,1244796;0;0;0,161115737;0,215237302;0,007493755;0;830;270;81;299;0;0;387;517;18;0;2402
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;78;4;1,15768916;0,835096205;0,533333333;0,12952381;0;0,085714286;0;0;0,251428571;0;0;0;280;68;0;45;0;0;132;0;0;0;525
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;79;8;1,822334717;0,876357753;0,071563089;0,185969868;0,093220339;0,178907721;0,001412429;0;0,254237288;0;0,174199623;0,040489642;152;395;198;380;3;0;540;0;370;86;2124
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;79;5;1,556302383;0,966985039;0,24184261;0,24184261;0,084452975;0,201535509;0;0;0,230326296;0;0;0;126;126;44;105;0;0;120;0;0;0;521
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;80;5;1,40185475;0,871021329;0,361953728;0,062724936;0,097686375;0;0;0;0,347043702;0;0;0,13059126;704;122;190;0;0;0;675;0;0;254;1945
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;80;4;1,168708083;0,843044678;0,385496183;0,020992366;0,312977099;0;0;0;0,280534351;0;0;0;202;11;164;0;0;0;147;0;0;0;524
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;81;8;1,71348308;0,824011181;0,312421053;0,148631579;0,052210526;0,038736842;0;0,004210526;0,177684211;0,230736842;0,035368421;0;742;353;124;92;0;10;422;548;84;0;2375
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;81;3;1,049002819;0,954843515;0,473684211;0,218623482;0;0;0;0;0,307692308;0;0;0;234;108;0;0;0;0;152;0;0;0;494
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;82;9;1,539797122;0,700791871;0,526495079;0,00681302;0,098788796;0,04655564;0;0,101059803;0,042013626;0,101059803;0,076835731;0,000378501;1391;18;261;123;0;267;111;267;203;1;2642
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;82;3;0,761107285;0,692789707;0,662082515;0;0,039292731;0;0;0;0,298624754;0;0;0;337;0;20;0;0;0;152;0;0;0;509
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;83;8;1,875905226;0,902119722;0,269199677;0,153597413;0,096604689;0,066693614;0;0,001616815;0,138641876;0,132983023;0,140662894;0;666;380;239;165;0;4;343;329;348;0;2474
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;83;5;1,369767786;0,851084578;0,296842105;0,008421053;0,176842105;0,162105263;0;0;0,355789474;0;0;0;141;4;84;77;0;0;169;0;0;0;475
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;84;9;1,734388976;0,78935444;0,049237473;0,040522876;0,384313725;0,17037037;0,008714597;0;0,17167756;0,125054466;0,019172113;0,030936819;113;93;882;391;20;0;394;287;44;71;2295
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;84;4;1,106693567;0,79831066;0,008196721;0;0,254098361;0,446721311;0;0;0,290983607;0;0;0;4;0;124;218;0;0;142;0;0;0;488
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;85;10;1,902817028;0,826382935;0,069475716;0,146670955;0,104213573;0,066259247;0,393052428;0,065294307;0,040527501;0,018012223;0,077838533;0,018655516;216;456;324;206;1222;203;126;56;242;58;3109
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;85;5;1,488048479;0,924576504;0,283737024;0,257785467;0,128027682;0,273356401;0;0,057093426;0;0;0;0;164;149;74;158;0;33;0;0;0;0;578
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;86;10;2,053853931;0,891977429;0,281565147;0,114158935;0,072609923;0,113352158;0,06817265;0,055667608;0,104881;0,0209762;0,153691004;0,014925373;698;283;180;281;169;138;260;52;381;37;2479
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;86;5;1,239541931;0,770170705;0,406311637;0,035502959;0,009861933;0,272189349;0;0;0,276134122;0;0;0;206;18;5;138;0;0;140;0;0;0;507
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;87;7;1,355373773;0,696524335;0,556679456;0,031042902;0,060341821;0,038018835;0;0;0,056156261;0,214509941;0,043250785;0;1596;89;173;109;0;0;161;615;124;0;2867
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;87;4;0,741067298;0,534567058;0,706994329;0;0,035916824;0,005671078;0;0;0,251417769;0;0;0;374;0;19;3;0;0;133;0;0;0;529
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;88;9;2,077450004;0,945488242;0,072342126;0,168665068;0,097921663;0,098321343;0,173860911;0,106714628;0,14068745;0;0,131494804;0,009992006;181;422;245;246;435;267;352;0;329;25;2502
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;88;5;1,457140655;0,905372394;0,275;0,141666667;0,247916667;0,035416667;0;0;0,3;0;0;0;132;68;119;17;0;0;144;0;0;0;480
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;89;9;1,941805856;0,88375393;0,136663914;0,175474814;0,141618497;0,030553262;0;0,254748142;0,052023121;0,132947977;0,072254335;0,003715937;331;425;343;74;0;617;126;322;175;9;2422
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;89;4;1,165156846;0,840483002;0,427125506;0;0,301619433;0,026315789;0;0;0,244939271;0;0;0;211;0;149;13;0;0;121;0;0;0;494
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;90;8;1,767937533;0,850198237;0,248088685;0,122324159;0,23088685;0,033256881;0;0;0,099006116;0,21559633;0,050458716;0,000382263;649;320;604;87;0;0;259;564;132;1;2616
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;90;5;1,407436928;0,874489732;0,111553785;0,167330677;0,414342629;0,049800797;0;0;0,256972112;0;0;0;56;84;208;25;0;0;129;0;0;0;502
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;91;6;1,438538882;0,802863837;0,032832693;0,261962976;0,171847712;0,011875655;0;0;0,119455117;0,402025847;0;0;94;750;492;34;0;0;342;1151;0;0;2863
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;91;4;1,280309627;0,923548175;0,079840319;0,24750499;0,341317365;0;0;0;0,331337325;0;0;0;40;124;171;0;0;0;166;0;0;0;501
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;92;8;1,580242727;0,759936115;0,344651163;0,011162791;0,018139535;0,063255814;0;0;0,307906977;0,107906977;0,139069767;0,007906977;741;24;39;136;0;0;662;232;299;17;2150
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;92;4;0,837117098;0,603852343;0,683018868;0,001886792;0;0,105660377;0;0;0,209433962;0;0;0;362;1;0;56;0;0;111;0;0;0;530
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;93;7;1,545124498;0,794036918;0,321250566;0,139555958;0,037154508;0,022655188;0;0;0,231536022;0;0,245582238;0,002265519;709;308;82;50;0;0;511;0;542;5;2207
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;93;5;1,001564293;0,622306884;0,479381443;0,436426117;0,008591065;0,04467354;0;0;0,030927835;0;0;0;279;254;5;26;0;0;18;0;0;0;582
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;94;9;1,975492854;0,899085544;0,203131796;0,128316659;0,096998695;0,167029143;0;0,197042192;0,04523706;0,006524576;0,033057851;0,122662027;467;295;223;384;0;453;104;15;76;282;2299
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;94;4;1,324984846;0,955774533;0,256916996;0,116600791;0;0,288537549;0;0;0,337944664;0;0;0;130;59;0;146;0;0;171;0;0;0;506
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;95;8;1,3378379;0,643364035;0,522349936;0,022988506;0,017028523;0,083439762;0;0,000851426;0,171562367;0,178373776;0,003405705;0;1227;54;40;196;0;2;403;419;8;0;2349
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;95;3;0,727481859;0,662182525;0,754512635;0;0;0,122743682;0;0;0,122743682;0;0;0;418;0;0;68;0;0;68;0;0;0;554
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;96;9;1,583142916;0,720519392;0,387413159;0,026563139;0,002860646;0,131181038;0;0,01225991;0,165508786;0,227217;0,046178995;0,000817327;948;65;7;321;0;30;405;556;113;2;2447
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;96;4;1,070730395;0,772368716;0,488372093;0,005813953;0;0,218992248;0;0;0,286821705;0;0;0;252;3;0;113;0;0;148;0;0;0;516
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;97;10;1,882797773;0,817688684;0,37376531;0,177400237;0,03674437;0,088107467;0,035954168;0,072698538;0,059660213;0,048597392;0,1054919;0,001580403;946;449;93;223;91;184;151;123;267;4;2531
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;97;5;1,247701093;0,775240277;0,385245902;0,276639344;0,047131148;0,004098361;0;0;0,286885246;0;0;0;188;135;23;2;0;0;140;0;0;0;488
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;98;8;1,850404394;0,889856414;0,074376612;0,216680997;0,09544282;0,184866724;0;0,053310404;0,151762683;0;0,221410146;0,002149613;173;504;222;430;0;124;353;0;515;5;2326
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;98;4;1,256149154;0,906120078;0;0,380368098;0,159509202;0,098159509;0;0;0,36196319;0;0;0;0;186;78;48;0;0;177;0;0;0;489
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;99;8;2,006308133;0,964830265;0,215230461;0,137074148;0,097795591;0,081362725;0;0,107815631;0,101803607;0,190781563;0,068136273;0;537;342;244;203;0;269;254;476;170;0;2495
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;99;5;1,433822253;0,890883856;0,444874275;0,087040619;0,145067698;0,125725338;0;0;0,19729207;0;0;0;230;45;75;65;0;0;102;0;0;0;517
500;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;100;8;1,610501822;0,774487664;0,414426523;0,064516129;0,042114695;0,05734767;0;0;0,213709677;0,04390681;0,162634409;0,001344086;925;144;94;128;0;0;477;98;363;3;2232
999;0;0;0;0;30;40;15;5;10;HighPerturbationHighfractality;100;4;0,726027167;0,523717897;0,787085515;0,066317627;0,031413613;0;0;0;0,115183246;0;0;0;451;38;18;0;0;0;66;0;0;0;573
500;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;1;10;2,165666513;0,940537016;0,071033938;0,169692186;0,142067877;0,110497238;0,037490134;0,099052881;0,103788477;0,135359116;0,122336227;0,008681926;180;430;360;280;95;251;263;343;310;22;2534
832;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;1;4;1,24198632;0,895903752;0,432188065;0,303797468;0,179023508;0,084990958;0;0;0;0;0;0;239;168;99;47;0;0;0;0;0;0;553
500;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;2;9;1,786039964;0,812861818;0,289308176;0;0,035516093;0,059563448;0,324824269;0,078061413;0,110617832;0,033296337;0,054384018;0,014428413;782;0;96;161;878;211;299;90;147;39;2703
999;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;2;4;1,272046185;0,917587361;0,304854369;0;0,34368932;0,281553398;0;0;0,069902913;0;0;0;157;0;177;145;0;0;36;0;0;0;515
500;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;3;8;1,61787521;0,778033514;0,484183104;0,039077038;0,097506513;0,066244883;0;0,049869743;0,052847041;0,171566803;0,038704875;0;1301;105;262;178;0;134;142;461;104;0;2687
999;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;3;5;0,8058405;0,500696855;0,754318618;0,030710173;0,040307102;0,015355086;0;0;0,159309021;0;0;0;393;16;21;8;0;0;83;0;0;0;521
500;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;4;9;1,368127569;0,62266169;0,402803738;0,011682243;0,011214953;0,014953271;0;0,002803738;0,343925234;0,170560748;0,035514019;0,006542056;862;25;24;32;0;6;736;365;76;14;2140
999;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;4;4;0,55702552;0,401808978;0,830882353;0,016544118;0;0,014705882;0;0;0,137867647;0;0;0;452;9;0;8;0;0;75;0;0;0;544
500;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;5;7;1,565362542;0,804437216;0,075704225;0,059859155;0,088028169;0,254929577;0;0;0,124295775;0,395070423;0,002112676;0;215;170;250;724;0;0;353;1122;6;0;2840
999;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;5;4;0,828146115;0,597381147;0,016563147;0;0,022774327;0,600414079;0;0;0,360248447;0;0;0;8;0;11;290;0;0;174;0;0;0;483
500;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;6;8;1,481234592;0,712323267;0,463076295;0,010607915;0,028559772;0,088535292;0;0,002039984;0,167278662;0,201142391;0,03875969;0;1135;26;70;217;0;5;410;493;95;0;2451
999;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;6;4;1,090707274;0,786778987;0,559615385;0;0,036538462;0,217307692;0;0;0,186538462;0;0;0;291;0;19;113;0;0;97;0;0;0;520
500;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;7;9;1,860936209;0,846948568;0,322522523;0,059009009;0,147297297;0,077477477;0,005405405;0,061711712;0,168918919;0;0,139189189;0,018468468;716;131;327;172;12;137;375;0;309;41;2220
999;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;7;4;1,141744086;0,823594265;0,573800738;0;0,138376384;0,17896679;0;0;0,108856089;0;0;0;311;0;75;97;0;0;59;0;0;0;542
500;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;8;9;1,338918011;0,609367848;0,387254902;0,018137255;0,026960784;0,01127451;0;0,000490196;0,409313725;0,04754902;0,09754902;0,001470588;790;37;55;23;0;1;835;97;199;3;2040
999;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;8;4;0,721503013;0,52045441;0,753571429;0,035714286;0,192857143;0;0;0;0,017857143;0;0;0;422;20;108;0;0;0;10;0;0;0;560
500;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;9;7;1,46938288;0,755113426;0,511057499;0,080418175;0,047446723;0,057901086;0;0;0,112585444;0,175713711;0,014877362;0;1271;200;118;144;0;0;280;437;37;0;2487
999;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;9;5;1,136626141;0,706225529;0,61393597;0,171374765;0,047080979;0,039548023;0;0;0,128060264;0;0;0;326;91;25;21;0;0;68;0;0;0;531
500;0;0;0;0;30;40;15;5;10;HighPerturbationLowfractality;10;9;1,747749269;0,795434972;0,316179337;0,195711501;0,03625731;0,055360624;0;0,009746589;0,123976608;0,214814815;0,047173489;0,000779727;811;502;93;142;0;25;318;551;121;2;2565
