dados_little;specialization;World Size
0,056279253;Generalist;Regular World
0,404374741;Generalist;Regular World
0,206380206;Generalist;Regular World
0,423824488;Generalist;Regular World
0,098525504;Generalist;Regular World
0,154582314;Generalist;Regular World
0,033933084;Generalist;Regular World
0,013390377;Generalist;Regular World
0,169357417;Generalist;Regular World
0,267189219;Generalist;Regular World
0,09601094;Generalist;Regular World
0,143190449;Generalist;Regular World
0,244148651;Generalist;Regular World
0,242263781;Generalist;Regular World
0,085416301;Generalist;Regular World
0,208368471;Generalist;Regular World
0,082720189;Generalist;Regular World
0,094752946;Generalist;Regular World
0,38068459;Generalist;Regular World
0,348588999;Generalist;Regular World
0,151677395;Generalist;Regular World
0,111656124;Generalist;Regular World
0,086153892;Generalist;Regular World
0,461479686;Generalist;Regular World
0,092015954;Generalist;Regular World
0,144175582;Generalist;Regular World
0,030813174;Generalist;Regular World
0,293264999;Generalist;Regular World
0,134021886;Generalist;Regular World
0,304193476;Generalist;Regular World
0,223870359;Generalist;Regular World
0,016271353;Generalist;Regular World
0,055346876;Generalist;Regular World
0,199476862;Generalist;Regular World
0,193143882;Generalist;Regular World
0,039579719;Generalist;Regular World
0,136009464;Generalist;Regular World
0,185321189;Generalist;Regular World
0,104614837;Generalist;Regular World
0,260031387;Generalist;Regular World
0,067954371;Generalist;Regular World
0,078511194;Generalist;Regular World
0,087097952;Generalist;Regular World
0,207828209;Generalist;Regular World
0,093686939;Generalist;Regular World
0,17616312;Generalist;Regular World
0,074956743;Generalist;Regular World
0,012409021;Generalist;Regular World
0,132532941;Generalist;Regular World
0,209668123;Generalist;Regular World
0,275804713;Generalist;Regular World
0,320224142;Generalist;Regular World
0,295296292;Generalist;Regular World
0,295319027;Generalist;Regular World
0,104926968;Generalist;Regular World
0,205104004;Generalist;Regular World
0,132176396;Generalist;Regular World
0,424218924;Generalist;Regular World
0,138752211;Generalist;Regular World
0,09997504;Generalist;Regular World
0,166878416;Generalist;Regular World
0,057468642;Generalist;Regular World
0,146232142;Generalist;Regular World
0,14773699;Generalist;Regular World
0,333281579;Generalist;Regular World
0,113162978;Generalist;Regular World
0,070166509;Generalist;Regular World
0,211594955;Generalist;Regular World
0,200232051;Generalist;Regular World
0,025644964;Generalist;Regular World
0,127021067;Generalist;Regular World
0,267225705;Generalist;Regular World
0,134206448;Generalist;Regular World
0,009345471;Generalist;Regular World
0,188944332;Generalist;Regular World
0,365624583;Generalist;Regular World
0,159863951;Generalist;Regular World
0,078454858;Generalist;Regular World
0,175487811;Generalist;Regular World
0,011422472;Generalist;Regular World
0,16569766;Generalist;Regular World
0,014051023;Generalist;Regular World
0,255363031;Generalist;Regular World
0,26894497;Generalist;Regular World
0,31466089;Generalist;Regular World
0,259561589;Generalist;Regular World
0,277009678;Generalist;Regular World
0,083028763;Generalist;Regular World
0,107413811;Generalist;Regular World
0,085832;Generalist;Regular World
0,425827846;Generalist;Regular World
0,113944718;Generalist;Regular World
0,199711161;Generalist;Regular World
0,177714375;Generalist;Regular World
0,007136561;Generalist;Regular World
0,279428104;Generalist;Regular World
0,306181188;Generalist;Regular World
0,310341072;Generalist;Regular World
0,111341956;Generalist;Regular World
0,025532447;Generalist;Regular World
0,02829355;Generalist;Regular World
0,466701319;Generalist;Regular World
0,245390181;Generalist;Regular World
0,340216752;Generalist;Regular World
0,091802633;Generalist;Regular World
0,018063832;Generalist;Regular World
0,08407808;Generalist;Regular World
0,335329425;Generalist;Regular World
0,171288125;Generalist;Regular World
0,203334031;Generalist;Regular World
0,219375088;Generalist;Regular World
0,234113648;Generalist;Regular World
0,271546751;Generalist;Regular World
0,242955058;Generalist;Regular World
0,180995893;Generalist;Regular World
0,30086194;Generalist;Regular World
0,234144319;Generalist;Regular World
0,292561069;Generalist;Regular World
0,224292571;Generalist;Regular World
0,052744283;Generalist;Regular World
0,314381826;Generalist;Regular World
0,262054931;Generalist;Regular World
0,308323248;Generalist;Regular World
0,146117927;Generalist;Regular World
0,030803429;Generalist;Regular World
0,197614289;Generalist;Regular World
0,012243478;Generalist;Regular World
0,181739197;Generalist;Regular World
0,173674882;Generalist;Regular World
0,399338338;Generalist;Regular World
0,133510941;Generalist;Regular World
0,443792314;Generalist;Regular World
0,110961204;Generalist;Regular World
0,310105187;Generalist;Regular World
0,007059267;Generalist;Regular World
0,158755693;Generalist;Regular World
0,253645779;Generalist;Regular World
0,222447295;Generalist;Regular World
0,06827711;Generalist;Regular World
0,080972479;Generalist;Regular World
0,019023979;Generalist;Regular World
0,132813191;Generalist;Regular World
0,261887726;Generalist;Regular World
0,282490392;Generalist;Regular World
0,294165228;Generalist;Regular World
0,349969035;Generalist;Regular World
0,297175546;Generalist;Regular World
0,051445686;Generalist;Regular World
0,055624246;Generalist;Regular World
0,129440632;Generalist;Regular World
0,324650959;Generalist;Regular World
0,139235805;Generalist;Regular World
0,252580572;Generalist;Regular World
0,070563296;Generalist;Regular World
0,349273064;Generalist;Regular World
0,279038806;Generalist;Regular World
0,135895255;Generalist;Regular World
0,272917806;Generalist;Regular World
0,325802024;Generalist;Regular World
0,135375676;Generalist;Regular World
0,048491045;Generalist;Regular World
0,120331897;Generalist;Regular World
0,108793806;Generalist;Regular World
0,247088609;Generalist;Regular World
0,222325754;Generalist;Regular World
0,147425817;Generalist;Regular World
0,419260292;Generalist;Regular World
0,436086189;Generalist;Regular World
0,294807722;Generalist;Regular World
0,210278956;Generalist;Regular World
0,003178639;Generalist;Regular World
0,076077907;Generalist;Regular World
0,035567275;Generalist;Regular World
0,145959312;Generalist;Regular World
0,171438364;Generalist;Regular World
0,344739161;Generalist;Regular World
0,256690262;Generalist;Regular World
0,086189817;Generalist;Regular World
0,090215185;Generalist;Regular World
0,52837057;Generalist;Regular World
0,312253576;Generalist;Regular World
0,521991052;Generalist;Regular World
0,121293967;Generalist;Regular World
0,386329135;Generalist;Regular World
0,241681009;Generalist;Regular World
0,154711181;Generalist;Regular World
0,126289321;Generalist;Regular World
0,029166258;Generalist;Regular World
0,104128382;Generalist;Regular World
0,050897073;Generalist;Regular World
0,179824315;Generalist;Regular World
0,124510045;Generalist;Regular World
0,30153853;Generalist;Regular World
0,018703988;Generalist;Regular World
0,163889803;Generalist;Regular World
0,117690674;Generalist;Regular World
0,167150787;Generalist;Regular World
0,122804835;Generalist;Regular World
0,168433425;Generalist;Regular World
0,099429331;Generalist;Regular World
0,411324561;Generalist;Regular World
0,348277622;Generalist;Regular World
0,3128284;Generalist;Regular World
0,078731841;Generalist;Regular World
0,133445892;Generalist;Regular World
0,137465277;Generalist;Regular World
0,04903401;Generalist;Regular World
0,37571263;Generalist;Regular World
0,109416358;Generalist;Regular World
0,228473126;Generalist;Regular World
0,33072038;Generalist;Regular World
0,061156886;Generalist;Regular World
0,137220288;Generalist;Regular World
0,110135734;Generalist;Regular World
0,301389916;Generalist;Regular World
0,321405;Generalist;Regular World
0,15048497;Generalist;Regular World
0,318589969;Generalist;Regular World
0,366416035;Generalist;Regular World
0,159928958;Generalist;Regular World
0,160759941;Generalist;Regular World
0,124512143;Generalist;Regular World
0,248175808;Generalist;Regular World
0,198163887;Generalist;Regular World
0,042697976;Generalist;Regular World
0,268209861;Generalist;Regular World
0,318395069;Generalist;Regular World
0,087532824;Generalist;Regular World
0,242491334;Generalist;Regular World
0,376862842;Generalist;Regular World
0,364116471;Generalist;Regular World
0,349992547;Generalist;Regular World
0,002478076;Generalist;Regular World
0,047077478;Generalist;Regular World
0,043675343;Generalist;Regular World
0,144914204;Generalist;Regular World
0,270213603;Generalist;Regular World
0,008982133;Generalist;Regular World
0,170812156;Generalist;Regular World
0,204074593;Generalist;Regular World
0,220292042;Generalist;Regular World
0,075545009;Generalist;Regular World
0,243448635;Generalist;Regular World
0,177669518;Generalist;Regular World
0,36002236;Generalist;Regular World
0,125749198;Generalist;Regular World
0,216554997;Generalist;Regular World
0,083909151;Generalist;Regular World
0,220660408;Generalist;Regular World
0,15404398;Generalist;Regular World
0,270675913;Generalist;Regular World
0,120583837;Generalist;Regular World
0,303187574;Generalist;Regular World
0,219063784;Generalist;Regular World
0,15781384;Generalist;Regular World
0,041035118;Generalist;Regular World
0,458108603;Generalist;Regular World
0,336378051;Generalist;Regular World
0,021714914;Generalist;Regular World
0,264692644;Generalist;Regular World
0,177860251;Generalist;Regular World
0,289282459;Generalist;Regular World
0,006239113;Generalist;Regular World
0,438839285;Generalist;Regular World
0,190338315;Generalist;Regular World
0,185341337;Generalist;Regular World
0,273956415;Generalist;Regular World
0,137470206;Generalist;Regular World
0,00431175;Generalist;Regular World
0,189229656;Generalist;Regular World
0,207151449;Generalist;Regular World
0,005592252;Generalist;Regular World
0,04128241;Generalist;Regular World
0,250032271;Generalist;Regular World
0,379675018;Generalist;Regular World
0,343135624;Generalist;Regular World
0,046608423;Generalist;Regular World
0,15596128;Generalist;Regular World
0,319890345;Generalist;Regular World
0,417608521;Generalist;Regular World
0,122039841;Generalist;Regular World
0,328935772;Generalist;Regular World
0,149485741;Generalist;Regular World
0,206228255;Generalist;Regular World
0,228256786;Generalist;Regular World
0,100352538;Generalist;Regular World
0,079736994;Generalist;Regular World
0,121681709;Generalist;Regular World
0,039975664;Generalist;Regular World
0,260828954;Generalist;Regular World
0,446129168;Generalist;Regular World
0,057120101;Generalist;Regular World
0,149160787;Generalist;Regular World
0,049439193;Generalist;Regular World
0,1018407;Generalist;Regular World
0,289257299;Generalist;Regular World
0,019730714;Generalist;Regular World
0,118444695;Generalist;Regular World
0,165811199;Generalist;Regular World
0,117728835;Generalist;Regular World
0,255781189;Generalist;Regular World
0,245766783;Generalist;Regular World
0,123542507;Generalist;Regular World
0,114419717;Generalist;Regular World
0,21705052;Generalist;Regular World
0,132229975;Generalist;Regular World
0,299212281;Generalist;Regular World
0,120573632;Generalist;Regular World
0,102036387;Generalist;Regular World
0,16957504;Generalist;Regular World
0,012996855;Generalist;Regular World
0,245244051;Generalist;Regular World
0,433624065;Generalist;Regular World
0,149948862;Generalist;Regular World
0,163534224;Generalist;Regular World
0,029053875;Generalist;Regular World
0,264735262;Generalist;Regular World
0,293928793;Generalist;Regular World
0,198126603;Generalist;Regular World
0,274891115;Generalist;Regular World
0,259025429;Generalist;Regular World
0,204491465;Generalist;Regular World
0,175657519;Generalist;Regular World
0,180630625;Generalist;Regular World
0,082895017;Generalist;Regular World
0,044851235;Generalist;Regular World
0,03422336;Generalist;Regular World
0,248185786;Generalist;Regular World
0,168225086;Generalist;Regular World
0,200571555;Generalist;Regular World
0,231926475;Generalist;Regular World
0,380692715;Generalist;Regular World
0,071571644;Generalist;Regular World
0,220854008;Generalist;Regular World
0,112826981;Generalist;Regular World
0,034585722;Generalist;Regular World
0,281625553;Generalist;Regular World
0,036145829;Generalist;Regular World
0,084930159;Generalist;Regular World
0,194309208;Generalist;Regular World
0,17953833;Generalist;Regular World
0,398108409;Generalist;Regular World
0,384957613;Generalist;Regular World
0,14974507;Generalist;Regular World
0,03831527;Generalist;Regular World
0,326779142;Generalist;Regular World
