dados_little;typeanimal;WorldSize
0,025382451;Herbivore;Regular World
0,042337613;Herbivore;Regular World
0,460798863;Herbivore;Regular World
0,020952724;Herbivore;Regular World
0,070921877;Herbivore;Regular World
0,186284488;Herbivore;Regular World
0,043770451;Herbivore;Regular World
0,031834665;Herbivore;Regular World
0,948290608;Herbivore;Regular World
0,325731286;Herbivore;Regular World
0,044165037;Herbivore;Regular World
0,073591983;Herbivore;Regular World
0,650708781;Herbivore;Regular World
0,010263982;Herbivore;Regular World
0,025540376;Herbivore;Regular World
0,064011317;Herbivore;Regular World
0,162080579;Herbivore;Regular World
0,063486028;Herbivore;Regular World
0,018118353;Herbivore;Regular World
0,013996849;Herbivore;Regular World
0,042472995;Herbivore;Regular World
0,130922917;Herbivore;Regular World
0,074709197;Herbivore;Regular World
0,08916664;Herbivore;Regular World
0,226676166;Herbivore;Regular World
0,042041839;Herbivore;Regular World
0,109093604;Herbivore;Regular World
0,154023912;Herbivore;Regular World
0,030286012;Herbivore;Regular World
0,109008929;Herbivore;Regular World
0,209083189;Herbivore;Regular World
0,169593856;Herbivore;Regular World
0,126473345;Herbivore;Regular World
0,04749915;Herbivore;Regular World
0,102133348;Herbivore;Regular World
0,045043346;Herbivore;Regular World
0,006181598;Herbivore;Regular World
0,014978109;Herbivore;Regular World
0,037229533;Herbivore;Regular World
0,02904923;Herbivore;Regular World
0,045437956;Herbivore;Regular World
0,007542353;Herbivore;Regular World
0,027262383;Herbivore;Regular World
0,007123198;Herbivore;Regular World
0,07293625;Herbivore;Regular World
0,046220897;Herbivore;Regular World
0,127680133;Herbivore;Regular World
0,025141411;Herbivore;Regular World
0,029012316;Herbivore;Regular World
0,012292736;Herbivore;Regular World
0,046254232;Herbivore;Regular World
0,068590779;Herbivore;Regular World
0,070741014;Herbivore;Regular World
0,078958595;Herbivore;Regular World
0,013933487;Herbivore;Regular World
0,031897801;Herbivore;Regular World
0,108988261;Herbivore;Regular World
0,096627304;Herbivore;Regular World
0,265102729;Herbivore;Regular World
0,024370341;Herbivore;Regular World
0,365396392;Herbivore;Regular World
0,76663276;Herbivore;Regular World
0,032588936;Herbivore;Regular World
0,07603535;Herbivore;Regular World
0,003670994;Herbivore;Regular World
0,143288663;Herbivore;Regular World
0,05046867;Herbivore;Regular World
0,021298981;Herbivore;Regular World
0,022874599;Herbivore;Regular World
0,155044435;Herbivore;Regular World
0,00011238;Herbivore;Regular World
0,083515044;Herbivore;Regular World
0,021018297;Herbivore;Regular World
0,089254473;Herbivore;Regular World
0,009453496;Herbivore;Regular World
0,226681428;Herbivore;Regular World
0,992794688;Herbivore;Regular World
0,062762363;Herbivore;Regular World
0,040750458;Herbivore;Regular World
0,002035731;Herbivore;Regular World
0,049220648;Herbivore;Regular World
0,203181877;Herbivore;Regular World
0,193819967;Herbivore;Regular World
0,666422929;Herbivore;Regular World
0,301945388;Herbivore;Regular World
0,076292614;Herbivore;Regular World
0,053079625;Herbivore;Regular World
0,013048748;Herbivore;Regular World
0,019840664;Herbivore;Regular World
0,079545324;Herbivore;Regular World
0,017413986;Herbivore;Regular World
0,011442988;Herbivore;Regular World
0,077513925;Herbivore;Regular World
0,753382228;Herbivore;Regular World
0,089365103;Herbivore;Regular World
0,0498677;Herbivore;Regular World
0,012295651;Herbivore;Regular World
0,218052024;Herbivore;Regular World
0,050814698;Herbivore;Regular World
0,218343457;Herbivore;Regular World
0,016939933;Herbivore;Regular World
0,049982746;Herbivore;Regular World
0,078160213;Herbivore;Regular World
0,130765389;Herbivore;Regular World
0,083243179;Herbivore;Regular World
0,004609438;Herbivore;Regular World
0,15727114;Herbivore;Regular World
0,021292407;Herbivore;Regular World
0,019669808;Herbivore;Regular World
0,014786192;Herbivore;Regular World
0,043594575;Herbivore;Regular World
0,10481933;Herbivore;Regular World
0,038685918;Herbivore;Regular World
0,011645744;Herbivore;Regular World
0,08298188;Herbivore;Regular World
0,271739166;Herbivore;Regular World
0,040456364;Herbivore;Regular World
0,001042321;Herbivore;Regular World
0,051099084;Herbivore;Regular World
0,066923163;Herbivore;Regular World
0,128775235;Herbivore;Regular World
0,028381664;Herbivore;Regular World
0,030676702;Herbivore;Regular World
0,026964656;Herbivore;Regular World
0,028216787;Herbivore;Regular World
0,127885666;Herbivore;Regular World
0,095436515;Herbivore;Regular World
0,072639547;Herbivore;Regular World
0,069780742;Herbivore;Regular World
0,639736673;Herbivore;Regular World
0,034084705;Herbivore;Regular World
0,096629662;Herbivore;Regular World
0,02808396;Herbivore;Regular World
0,010481143;Herbivore;Regular World
0,689919722;Herbivore;Regular World
0,041100977;Herbivore;Regular World
0,010938904;Herbivore;Regular World
0,121946766;Herbivore;Regular World
0,729662365;Herbivore;Regular World
0,032460793;Herbivore;Regular World
0,012202443;Herbivore;Regular World
0,017045601;Herbivore;Regular World
0,165411241;Herbivore;Regular World
0,033268696;Herbivore;Regular World
0,026842747;Herbivore;Regular World
0,005361612;Herbivore;Regular World
0,085196777;Herbivore;Regular World
0,101233744;Herbivore;Regular World
0,046185963;Herbivore;Regular World
0,560941891;Herbivore;Regular World
0,023042204;Herbivore;Regular World
0,128503848;Herbivore;Regular World
0,004856495;Herbivore;Regular World
0,015087737;Herbivore;Regular World
0,141906736;Herbivore;Regular World
0,039413157;Herbivore;Regular World
0,025874951;Herbivore;Regular World
0,087020238;Herbivore;Regular World
0,254559881;Herbivore;Regular World
0,113356061;Herbivore;Regular World
0,031626321;Herbivore;Regular World
0,112365267;Herbivore;Regular World
0,067206211;Herbivore;Regular World
0,000808809;Herbivore;Regular World
0,159255808;Herbivore;Regular World
0,125654098;Herbivore;Regular World
0,071761282;Herbivore;Regular World
0,020878474;Herbivore;Regular World
0,054103195;Herbivore;Regular World
0,766210817;Herbivore;Regular World
0,729896888;Herbivore;Regular World
0,091957699;Herbivore;Regular World
0,027388288;Herbivore;Regular World
0,033654546;Herbivore;Regular World
0,045475365;Herbivore;Regular World
0,243388785;Herbivore;Regular World
0,027817997;Herbivore;Regular World
0,233993708;Herbivore;Regular World
0,065884933;Herbivore;Regular World
0,107598483;Herbivore;Regular World
0,070029122;Herbivore;Regular World
0,009972879;Herbivore;Regular World
0,102458038;Herbivore;Regular World
0,125636541;Herbivore;Regular World
0,010313143;Herbivore;Regular World
0,069039824;Herbivore;Regular World
0,038326349;Herbivore;Regular World
0,018823514;Herbivore;Regular World
0,144750079;Herbivore;Regular World
0,110740751;Herbivore;Regular World
0,066520765;Herbivore;Regular World
0,090108648;Herbivore;Regular World
0,088717641;Herbivore;Regular World
0,252368652;Herbivore;Regular World
0,150481355;Herbivore;Regular World
0,054242059;Herbivore;Regular World
0,135192247;Herbivore;Regular World
0,072540124;Herbivore;Regular World
0,225918742;Herbivore;Regular World
0,07133434;Herbivore;Regular World
0,028263106;Herbivore;Regular World
0,114627677;Herbivore;Regular World
0,358286155;Herbivore;Regular World
0,086838622;Herbivore;Regular World
0,06617879;Herbivore;Regular World
0,286502297;Herbivore;Regular World
0,103517527;Herbivore;Regular World
0,092919136;Herbivore;Regular World
0,021663286;Herbivore;Regular World
0,197105675;Herbivore;Regular World
0,051126111;Herbivore;Regular World
0,052729246;Herbivore;Regular World
0,01066922;Herbivore;Regular World
0,028040333;Herbivore;Regular World
0,082815009;Herbivore;Regular World
0,087520041;Herbivore;Regular World
0,046641432;Herbivore;Regular World
0,162366579;Herbivore;Regular World
0,078375668;Herbivore;Regular World
0,049135961;Herbivore;Regular World
0,044897984;Herbivore;Regular World
0,158733776;Herbivore;Regular World
0,132182778;Herbivore;Regular World
0,001784816;Herbivore;Regular World
0,061553416;Herbivore;Regular World
0,001127667;Herbivore;Regular World
0,451578539;Herbivore;Regular World
0,002787079;Herbivore;Regular World
0,066596421;Herbivore;Regular World
0,031882596;Herbivore;Regular World
0,205990501;Herbivore;Regular World
0,172614698;Herbivore;Regular World
0,077734703;Herbivore;Regular World
0,195855547;Herbivore;Regular World
0,058234739;Herbivore;Regular World
0,031049876;Herbivore;Regular World
0,02217711;Herbivore;Regular World
0,07527267;Herbivore;Regular World
0,272780624;Herbivore;Regular World
0,049122804;Herbivore;Regular World
0,19915845;Herbivore;Regular World
0,056949385;Herbivore;Regular World
0,128958741;Herbivore;Regular World
0,119717264;Herbivore;Regular World
0,005695414;Herbivore;Regular World
0,095267435;Herbivore;Regular World
0,031538315;Herbivore;Regular World
0,066284707;Herbivore;Regular World
0,181234834;Herbivore;Regular World
0,018224315;Herbivore;Regular World
0,019617062;Herbivore;Regular World
0,07913613;Herbivore;Regular World
0,183387009;Herbivore;Regular World
0,126470111;Herbivore;Regular World
0,054839801;Herbivore;Regular World
0,040104174;Herbivore;Regular World
0,230345681;Herbivore;Regular World
0,04313745;Herbivore;Regular World
0,043329523;Herbivore;Regular World
0,027463232;Herbivore;Regular World
0,01621919;Herbivore;Regular World
0,002102367;Herbivore;Regular World
0,165381688;Herbivore;Regular World
0,120565345;Herbivore;Regular World
0,090306498;Herbivore;Regular World
0,186280567;Herbivore;Regular World
0,04258854;Herbivore;Regular World
0,075786114;Herbivore;Regular World
0,080231837;Herbivore;Regular World
0,068288346;Herbivore;Regular World
0,058933592;Herbivore;Regular World
0,07212201;Herbivore;Regular World
0,034896443;Herbivore;Regular World
0,030480088;Herbivore;Regular World
0,035610206;Herbivore;Regular World
0,280069154;Herbivore;Regular World
0,006531915;Herbivore;Regular World
0,127015157;Herbivore;Regular World
0,120192258;Herbivore;Regular World
0,022046639;Herbivore;Regular World
0,132844996;Herbivore;Regular World
0,12557017;Herbivore;Regular World
0,131815364;Herbivore;Regular World
0,14293909;Herbivore;Regular World
0,055853721;Herbivore;Regular World
0,023874594;Herbivore;Regular World
0,05150123;Herbivore;Regular World
0,1453493;Herbivore;Regular World
0,002282025;Herbivore;Regular World
0,03711624;Herbivore;Regular World
0,250625617;Herbivore;Regular World
0,000266372;Herbivore;Regular World
0,007136594;Herbivore;Regular World
0,016575783;Herbivore;Regular World
0,037703292;Herbivore;Regular World
0,822664314;Herbivore;Regular World
0,016333412;Herbivore;Regular World
0,137233427;Herbivore;Regular World
0,017809558;Herbivore;Regular World
0,035431933;Herbivore;Regular World
0,041919258;Herbivore;Regular World
0,238116617;Herbivore;Regular World
0,235341433;Herbivore;Regular World
0,018426401;Herbivore;Regular World
0,012005965;Herbivore;Regular World
0,014037117;Herbivore;Regular World
0,018907127;Herbivore;Regular World
0,124254055;Herbivore;Regular World
0,157917922;Herbivore;Regular World
0,022549601;Herbivore;Regular World
0,035224847;Herbivore;Regular World
0,065310338;Herbivore;Regular World
0,063601288;Herbivore;Regular World
0,065113248;Herbivore;Regular World
0,08661323;Herbivore;Regular World
0,014288834;Herbivore;Regular World
0,246164229;Herbivore;Regular World
0,110946164;Herbivore;Regular World
0,380419735;Herbivore;Regular World
0,500018245;Herbivore;Regular World
0,012821944;Herbivore;Regular World
0,040289522;Herbivore;Regular World
0,092395178;Herbivore;Regular World
0,501556473;Herbivore;Regular World
0,001766224;Herbivore;Regular World
0,040753138;Herbivore;Regular World
0,019978243;Herbivore;Regular World
0,121361108;Herbivore;Regular World
0,006282383;Herbivore;Regular World
0,052991745;Herbivore;Regular World
0,06824642;Herbivore;Regular World
0,070693719;Herbivore;Regular World
0,043699786;Herbivore;Regular World
0,037529545;Herbivore;Regular World
0,176899659;Herbivore;Regular World
0,927274508;Herbivore;Regular World
0,007557842;Herbivore;Regular World
0,005910852;Herbivore;Regular World
0,003573509;Herbivore;Regular World
0,020907986;Herbivore;Regular World
4,02E+09;Herbivore;Regular World
0,120960935;Herbivore;Regular World
0,065684;Herbivore;Regular World
0,153731846;Herbivore;Regular World
0,044148156;Herbivore;Regular World
0,094934421;Herbivore;Regular World
0,044666349;Herbivore;Regular World
0,106407745;Herbivore;Regular World
0,229606823;Herbivore;Regular World
0,182459264;Herbivore;Regular World
0,042959029;Herbivore;Regular World
0,016927356;Herbivore;Regular World
0,052675583;Herbivore;Regular World
0,093672399;Herbivore;Regular World
0,083986222;Herbivore;Regular World
0,207246162;Herbivore;Regular World
0,151546949;Herbivore;Regular World
0,204964785;Herbivore;Regular World
0,229988021;Herbivore;Regular World
0,019238551;Herbivore;Regular World
0,011531231;Herbivore;Regular World
0,017194694;Herbivore;Regular World
0,060625178;Herbivore;Regular World
0,030463644;Herbivore;Regular World
0,036020669;Herbivore;Regular World
0,069893191;Herbivore;Regular World
0,062749351;Herbivore;Regular World
0,048587445;Herbivore;Regular World
0,018914491;Herbivore;Regular World
0,000340857;Herbivore;Regular World
0,137446752;Herbivore;Regular World
0,027512329;Herbivore;Regular World
0,005871368;Herbivore;Regular World
0,051446215;Herbivore;Regular World
0,072206706;Herbivore;Regular World
0,037278525;Herbivore;Regular World
0,029546934;Herbivore;Regular World
0,147839881;Herbivore;Regular World
0,007430741;Herbivore;Regular World
0,008845907;Herbivore;Regular World
0,102443741;Herbivore;Regular World
0,022467788;Herbivore;Regular World
0,203101406;Herbivore;Regular World
0,098521807;Herbivore;Regular World
0,023197416;Herbivore;Regular World
0,116447964;Herbivore;Regular World
0,056928992;Herbivore;Regular World
0,051720111;Herbivore;Regular World
0,096261254;Herbivore;Regular World
0,111717092;Herbivore;Regular World
0,044445419;Herbivore;Regular World
0,008640184;Herbivore;Regular World
0,100662818;Herbivore;Regular World
0,014546045;Herbivore;Regular World
0,085075872;Herbivore;Regular World
0,044497111;Herbivore;Regular World
0,014146333;Herbivore;Regular World
0,008015915;Herbivore;Regular World
0,16055062;Herbivore;Regular World
0,16377311;Herbivore;Regular World
0,055763683;Herbivore;Regular World
0,110153176;Herbivore;Regular World
0,057170166;Herbivore;Regular World
0,027899645;Herbivore;Regular World
0,017178663;Herbivore;Regular World
0,007553062;Herbivore;Regular World
0,008991016;Herbivore;Regular World
0,003047372;Herbivore;Regular World
0,015945883;Herbivore;Regular World
0,201846977;Herbivore;Regular World
0,094299276;Herbivore;Regular World
0,023354147;Herbivore;Regular World
0,046742128;Herbivore;Regular World
0,080533435;Herbivore;Regular World
0,004414861;Herbivore;Regular World
0,084349974;Herbivore;Regular World
0,010866551;Herbivore;Regular World
0,098683376;Herbivore;Regular World
0,054739096;Herbivore;Regular World
0,003825094;Herbivore;Regular World
0,006950753;Herbivore;Regular World
0,139072663;Herbivore;Regular World
0,131242738;Herbivore;Regular World
0,005285721;Herbivore;Regular World
0,02022901;Herbivore;Regular World
0,044246312;Herbivore;Regular World
0,0361663;Herbivore;Regular World
0,002937658;Herbivore;Regular World
0,022324256;Herbivore;Regular World
0,064303551;Herbivore;Regular World
0,090180857;Herbivore;Regular World
0,016561918;Herbivore;Regular World
0,143670727;Herbivore;Regular World
